,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
8677,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,633.7,653.7,665.6,785.5,0,1.0,840.0,G,F,E,D,3,L,B,C,D,B,A,B,B,B,B,B,A,B,B,A,A,D,A,D,B
8678,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,460.0,580.6,564.8,688.4,0,1.0,740.0,E,F,D,D,4,L,B,E,E,C,A,D,E,B,A,B,A,B,D,A,B,E,A,E,B
8679,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,D,E,A,B,7,D,A,C,E,A,A,B,A,B,A,B,A,A,B,A,B,E,A,B,B
8680,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,626.3,574.5,586.0,782.0,0,1.0,880.0,G,G,E,E,4,M,D,E,E,B,A,C,C,B,B,B,A,B,D,B,B,D,B,A,B
8681,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,579.2,605.6,580.2,694.2,1,1.0,720.0,F,G,B,E,3,N,A,D,D,C,A,B,B,B,A,B,A,B,C,A,B,D,B,B,B
8682,2022,2,F,1,3,2,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,490.2,533.0,480.0,400.1,1,1.0,640.0,E,F,C,D,3,C,A,C,D,B,B,B,B,B,B,B,A,B,D,B,B,E,A,A,B
8683,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,613.7,641.3,631.2,709.2,1,1.0,820.0,G,F,E,F,4,L,B,D,D,B,A,B,B,B,A,B,A,B,E,B,A,D,A,C,B
8684,2022,3,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,412.9,436.0,390.1,396.0,1,4.0,0.0,D,D,C,B,2,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,B,C,A,B,B
8685,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,470.7,450.9,513.9,591.7,0,1.0,500.0,D,D,F,B,4,C,A,B,C,A,A,B,B,B,A,B,A,A,B,A,A,E,A,A,B
8686,2022,4,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5205497,Cidade Ocidental,52,GO,1,1,1,1,1087.0,1056.0,1066.0,1078.0,382.8,513.5,369.5,432.0,1,1.0,280.0,E,F,C,D,4,B,A,C,D,B,A,B,B,B,A,B,A,A,B,A,A,E,B,B,B
8687,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,611.3,622.3,620.9,571.9,0,1.0,860.0,F,F,D,E,5,I,A,C,D,B,A,B,B,B,B,B,A,B,D,A,B,E,A,E,B
8688,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,622.7,713.3,649.9,742.1,0,1.0,900.0,G,G,E,E,5,P,B,E,E,B,A,B,A,B,B,B,B,B,B,A,B,E,A,E,B
8689,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,2.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,469.3,652.1,650.4,552.5,0,1.0,620.0,E,E,F,A,3,B,A,B,C,A,A,A,A,A,A,A,A,A,B,A,A,C,A,A,A
8690,2022,2,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,520.1,485.6,529.1,499.8,0,1.0,420.0,E,E,F,F,3,G,A,B,D,B,A,B,A,B,A,B,A,A,C,B,A,D,A,B,B
8691,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,E,E,B,B,4,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,E,A,A,B
8692,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,395.5,541.1,483.5,346.7,0,1.0,600.0,E,E,F,B,2,B,D,B,B,A,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B
8693,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,658.8,670.3,746.0,770.9,0,1.0,960.0,D,G,E,E,4,J,D,D,D,C,A,C,A,B,A,B,A,B,D,B,B,E,A,C,B
8694,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,451.6,531.6,526.8,499.0,1,1.0,780.0,H,E,F,B,5,D,B,B,D,B,A,B,C,B,A,B,A,A,C,A,A,D,A,B,B
8695,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,625.6,652.7,590.8,704.6,0,1.0,760.0,G,G,D,D,4,P,D,E,E,D,A,B,C,B,B,B,A,B,D,B,B,E,B,E,B
8696,2022,4,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,392.1,512.2,493.3,467.6,1,4.0,0.0,H,H,F,B,2,B,A,B,C,A,A,B,B,B,A,B,A,A,D,A,A,C,A,A,B
8697,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,752.9,701.4,661.3,924.0,0,1.0,880.0,G,G,E,E,4,Q,A,D,D,C,A,B,B,B,A,B,B,B,D,B,B,E,A,E,B
8698,2022,2,M,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,687.0,629.6,596.1,865.1,0,1.0,840.0,E,G,E,E,3,H,B,E,D,C,A,C,B,B,A,B,A,B,B,A,A,E,B,E,B
8699,2022,4,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,F,E,D,F,4,M,A,C,D,B,A,B,B,B,A,A,A,B,B,A,A,E,A,D,B
8700,2022,4,M,0,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,499.5,573.3,543.9,606.1,0,1.0,480.0,F,G,D,E,4,C,A,C,C,B,A,B,A,B,A,B,A,B,B,A,A,E,A,E,B
8701,2022,3,M,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,530.1,604.3,540.3,716.6,0,1.0,800.0,G,G,D,D,3,H,A,D,C,C,A,B,A,B,A,B,A,B,C,A,B,D,B,B,B
8702,2022,2,M,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,611.8,615.9,641.3,752.5,0,1.0,880.0,F,F,E,D,4,O,B,D,D,A,A,B,A,B,A,B,A,A,C,A,B,C,B,B,B
8703,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,451.1,521.7,547.4,626.0,0,1.0,540.0,G,F,E,B,5,C,A,C,D,C,A,B,A,B,A,B,A,A,C,B,A,E,A,B,B
8704,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,582.9,620.3,601.5,748.4,0,1.0,920.0,G,F,D,B,3,C,A,B,D,B,A,C,B,B,A,B,A,B,E,B,A,D,B,C,B
8705,2022,2,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,472.0,488.7,554.7,652.3,0,1.0,740.0,F,E,B,D,3,H,A,C,E,A,A,C,C,B,B,B,A,A,C,A,B,E,A,B,B
8706,2022,2,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,455.7,377.8,429.3,422.4,1,6.0,0.0,B,E,B,B,4,B,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
8707,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1058.0,1067.0,,,603.7,583.5,,1,4.0,0.0,E,E,D,B,2,B,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,C,A,A,B
8708,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,628.5,654.3,589.5,709.7,0,1.0,780.0,G,F,E,D,4,Q,B,C,D,A,A,B,B,B,A,B,A,B,C,A,B,E,B,B,B
8709,2022,2,F,3,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,491.4,547.8,594.0,591.1,0,1.0,760.0,F,F,D,D,3,I,A,C,C,B,A,B,B,B,B,B,A,B,B,A,B,D,A,C,B
8710,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,532.6,642.9,546.3,665.0,1,1.0,860.0,G,E,D,D,4,L,A,B,C,C,A,B,A,B,A,B,A,A,C,A,A,E,A,C,B
8711,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,444.3,480.7,434.9,462.7,1,1.0,720.0,E,E,B,B,5,B,B,B,D,B,A,B,A,B,A,B,A,A,B,A,A,E,A,B,B
8712,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5221858,Valparaíso de Goiás,52,GO,0,0,0,0,,,,,,,,,0,,,E,E,D,D,5,N,B,D,D,C,A,C,C,B,A,C,B,B,E,A,B,E,A,D,B
8713,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,F,F,D,D,3,B,A,C,C,B,A,B,B,B,A,B,A,A,B,A,A,A,A,A,B
8714,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,610.6,580.0,563.5,619.0,0,1.0,760.0,G,G,E,D,4,Q,D,E,E,D,A,D,B,B,A,B,C,B,E,B,B,E,B,D,B
8715,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,617.5,599.6,581.7,696.6,0,1.0,880.0,G,G,E,E,3,I,B,C,C,B,A,B,A,B,A,B,A,A,B,A,B,A,A,B,B
8716,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,563.5,574.6,505.4,650.4,1,1.0,800.0,D,C,B,B,5,C,A,B,D,B,A,B,B,B,A,B,A,A,C,A,B,E,A,B,B
8717,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,E,E,B,B,6,D,A,B,D,B,A,B,B,B,A,B,A,A,B,A,A,D,B,B,B
8718,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,2.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,502.9,520.1,537.8,419.5,1,1.0,520.0,E,E,C,B,4,B,A,B,D,B,A,B,B,B,A,B,A,A,B,A,B,D,A,A,B
8719,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,433.7,427.5,536.8,528.8,0,1.0,600.0,F,G,B,B,5,C,A,B,D,B,B,B,B,B,B,B,A,B,B,B,A,E,A,A,B
8720,2022,2,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,G,G,E,E,3,O,B,D,E,B,B,B,B,B,A,B,B,B,D,A,B,D,A,D,B
8721,2022,2,F,1,0,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,492.0,507.5,415.3,355.0,0,1.0,700.0,B,C,C,B,3,B,A,B,B,A,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B
8722,2022,3,M,3,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,398.7,529.4,536.2,493.9,0,1.0,480.0,B,F,B,B,5,C,A,C,E,B,A,C,C,B,A,A,A,A,C,A,A,B,B,B,B
8723,2022,1,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,684.9,752.8,706.1,762.0,0,1.0,900.0,G,F,D,D,4,N,A,C,D,B,A,B,B,B,A,B,A,B,C,A,B,E,A,D,B
8724,2022,4,M,2,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,620.7,507.4,566.5,420.6,0,1.0,680.0,F,F,D,E,5,O,C,D,E,C,A,C,C,B,A,A,A,A,B,A,A,E,A,E,B
8725,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,701.6,695.2,661.4,820.6,0,1.0,900.0,G,G,E,D,5,Q,B,E,E,B,A,B,C,B,B,B,B,B,E,B,B,E,A,E,B
8726,2022,4,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,583.4,578.9,585.8,544.5,0,1.0,780.0,G,G,D,D,4,P,B,D,E,A,A,B,A,B,B,B,A,B,B,B,A,E,A,E,B
8727,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,625.6,700.6,622.6,803.5,0,1.0,820.0,G,G,E,D,3,O,A,E,E,B,A,B,B,B,A,B,A,B,E,A,A,D,B,C,B
8728,2022,2,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,452.1,471.2,560.9,439.0,0,1.0,480.0,C,C,C,B,4,D,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,E,B,A,B
8729,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,633.1,615.5,571.8,663.8,0,1.0,760.0,G,F,E,E,3,O,A,C,C,B,A,B,B,B,B,B,B,A,B,A,B,D,A,B,B
8730,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,573.5,565.8,498.6,566.8,0,1.0,880.0,F,G,C,D,3,M,B,D,D,C,A,B,B,B,B,B,A,B,D,A,B,D,A,B,B
8731,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,598.6,615.4,618.8,778.4,0,1.0,920.0,C,G,D,E,4,Q,D,D,D,D,A,C,B,B,A,B,B,B,D,B,B,E,B,D,B
8732,2022,2,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,623.4,654.1,618.2,901.4,0,1.0,800.0,G,G,E,E,5,Q,B,E,E,C,A,C,C,B,B,B,B,B,E,B,B,E,B,E,B
8733,2022,2,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,540.6,594.4,589.1,603.8,0,1.0,860.0,G,E,F,B,4,L,A,B,C,B,A,B,B,B,A,A,A,B,B,A,A,E,A,B,B
8734,2022,2,F,1,3,2,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,497.4,484.9,466.3,445.9,1,1.0,520.0,A,A,F,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
8735,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,486.3,540.9,482.1,410.8,0,1.0,660.0,E,G,B,D,2,G,A,C,C,A,A,B,B,B,A,B,A,B,B,A,A,C,A,C,B
8736,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,536.6,600.2,556.7,504.8,1,1.0,640.0,G,G,E,E,3,M,A,B,C,B,A,B,A,B,B,B,B,B,C,A,B,D,B,C,B
8737,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,618.7,699.9,658.7,667.9,0,1.0,820.0,E,E,D,D,4,K,A,E,E,C,A,C,C,B,A,B,A,B,D,A,A,D,A,C,B
8738,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,527.5,650.0,607.6,754.8,0,1.0,760.0,G,F,D,D,4,Q,C,E,E,B,A,B,B,B,A,B,B,B,D,A,A,E,A,C,B
8739,2022,3,F,1,4,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,524.9,561.2,545.7,538.4,0,1.0,480.0,H,E,F,B,2,A,B,B,B,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A
8740,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,590.2,581.5,450.1,479.3,0,1.0,800.0,H,D,F,D,6,F,A,B,C,B,A,B,A,B,A,B,A,B,C,A,A,E,A,B,B
8741,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,450.1,467.7,438.5,420.8,1,1.0,440.0,F,F,D,D,4,M,A,D,D,D,A,B,B,B,B,B,A,A,E,A,A,E,A,C,B
8742,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,434.3,600.6,617.9,620.5,1,1.0,640.0,F,F,E,B,4,E,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B
8743,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,572.6,619.1,588.4,617.6,0,1.0,880.0,F,F,B,D,4,J,A,B,D,C,A,B,B,B,A,B,A,A,B,A,A,E,A,C,B
8744,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1057.0,1068.0,,,398.8,421.2,,1,6.0,0.0,C,E,A,A,4,B,D,B,C,A,A,B,A,B,B,A,A,A,B,A,A,A,A,A,B
8745,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,596.7,601.1,543.3,633.5,0,1.0,880.0,G,G,D,E,4,L,D,E,D,C,A,B,B,B,A,B,A,B,D,B,B,D,B,D,B
8746,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,418.0,470.5,447.4,477.9,1,1.0,640.0,C,B,B,B,4,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
8747,2022,3,M,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,635.5,658.6,683.4,849.1,0,1.0,880.0,G,G,E,E,5,Q,D,E,D,C,A,B,B,B,A,B,B,B,E,A,B,E,B,D,B
8748,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,455.8,570.3,621.8,545.1,0,1.0,920.0,G,G,E,E,4,J,D,D,D,C,A,B,B,B,B,B,A,B,D,B,B,E,B,D,B
8749,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1058.0,1067.0,,,363.4,473.2,,0,4.0,0.0,E,E,B,B,6,I,A,C,D,C,A,B,A,B,A,B,A,A,C,A,A,E,A,B,B
8750,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,562.4,581.3,595.9,571.1,0,1.0,800.0,G,F,E,D,4,O,A,C,D,C,A,B,B,B,A,B,B,B,C,A,A,E,B,E,B
8751,2022,2,F,0,0,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,580.1,584.8,569.2,574.7,0,1.0,640.0,G,F,D,D,5,I,A,C,C,B,A,B,B,B,A,B,A,B,B,A,A,E,A,B,B
8752,2022,2,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,563.3,672.0,571.3,833.2,0,1.0,820.0,G,G,E,E,4,I,B,C,D,C,A,B,A,B,B,B,B,A,C,B,B,E,A,B,B
8753,2022,4,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,2.0,1.0,5217609,Planaltina,52,GO,1,1,1,1,1085.0,1057.0,1068.0,1075.0,495.3,491.0,496.7,395.0,1,1.0,540.0,B,B,B,B,4,B,A,B,C,B,B,B,B,A,A,B,A,A,B,B,A,E,A,B,A
